,geometry,nIDC,nBLDG,heated_area,footprint_area,idc_norm,idc_norm_foot,idc_abs
3145,"POLYGON ((2498300 1118200, 2498600 1118200, 2498600 1118500, 2498300 1118500, 2498300 1118200))",66.0,117.0,158769.97196367578,31054.296924232603,0.09444255249119074,0.4699947252535402,14595.35575084656
3146,"POLYGON ((2498300 1118500, 2498600 1118500, 2498600 1118800, 2498300 1118800, 2498300 1118500))",29.0,99.0,43811.78334581534,6965.82462606541,0.11398592731923037,0.7404857222387455,5158.093679220485
3147,"POLYGON ((2498300 1118800, 2498600 1118800, 2498600 1119100, 2498300 1119100, 2498300 1118800))",39.0,88.0,94926.754861636,13680.43247842755,0.13593523712564642,0.9634561992770344,13180.497480131908
3148,"POLYGON ((2498300 1119100, 2498600 1119100, 2498600 1119400, 2498300 1119400, 2498300 1119100))",11.0,56.0,53316.44110134625,7126.261383160415,0.10496275676669352,0.7976853892595683,5684.514585391746
3149,"POLYGON ((2498300 1119400, 2498600 1119400, 2498600 1119700, 2498300 1119700, 2498300 1119400))",19.0,48.0,39572.13960745344,5623.35731708224,0.1300889062570319,0.8729998238912666,4909.189947490461
3150,"POLYGON ((2498300 1119700, 2498600 1119700, 2498600 1120000, 2498300 1120000, 2498300 1119700))",17.0,26.0,60571.22772510392,10487.68068246094,0.14176003872657406,0.7828150882793286,8209.914679286068
3151,"POLYGON ((2498300 1120000, 2498600 1120000, 2498600 1120300, 2498300 1120300, 2498300 1120000))",42.0,80.0,91098.88498954625,11861.703700628972,0.12645672602169536,0.9513887697207117,11285.091690533012
3152,"POLYGON ((2498300 1120300, 2498600 1120300, 2498600 1120600, 2498300 1120600, 2498300 1120300))",49.0,64.0,72559.56783040463,12616.366691079638,0.10288635122409338,0.5930941984489905,7482.69388998442
3153,"POLYGON ((2498300 1120600, 2498600 1120600, 2498600 1120900, 2498300 1120900, 2498300 1120600))",24.0,33.0,56502.54369894294,8350.64343536249,0.14358973368585162,0.9538147331826359,7964.966740203603
3154,"POLYGON ((2498300 1120900, 2498600 1120900, 2498600 1121200, 2498300 1121200, 2498300 1120900))",27.0,72.0,40373.556738094005,17549.603166296005,0.07053875182380161,0.208693517815137,3662.48842103398
3155,"POLYGON ((2498300 1121200, 2498600 1121200, 2498600 1121500, 2498300 1121500, 2498300 1121200))",13.0,53.0,16784.53322087335,5082.923802422342,0.14764185352604933,0.5035247874988805,2559.3781274877115
3156,"POLYGON ((2498300 1121500, 2498600 1121500, 2498600 1121800, 2498300 1121800, 2498300 1121500))",16.0,37.0,48118.79623058914,10873.501571067172,0.07370218027404592,0.30664797889905293,3334.337280323425
3157,"POLYGON ((2498300 1121800, 2498600 1121800, 2498600 1122100, 2498300 1122100, 2498300 1121800))",2.0,18.0,1132.1860221412958,296.5853431446261,0.06985504192387286,0.26723356283461497,79.25755793306529
3158,"POLYGON ((2498300 1122100, 2498600 1122100, 2498600 1122400, 2498300 1122400, 2498300 1122100))",1.0,6.0,331.0,154.08450181658722,0.15083333333333335,0.32401593115939714,49.92583333333334
3167,"POLYGON ((2498300 1124800, 2498600 1124800, 2498600 1125100, 2498300 1125100, 2498300 1124800))",0.0,55.0,0.0,0.0,,,0.0
3168,"POLYGON ((2498300 1125100, 2498600 1125100, 2498600 1125400, 2498300 1125400, 2498300 1125100))",9.0,90.0,4027.074634148831,2379.713424580187,0.1278144841228529,0.21298423823371182,506.8414509487488
3169,"POLYGON ((2498300 1125400, 2498600 1125400, 2498600 1125700, 2498300 1125700, 2498300 1125400))",0.0,7.0,0.0,0.0,,,0.0
3170,"POLYGON ((2498300 1125700, 2498600 1125700, 2498600 1126000, 2498300 1126000, 2498300 1125700))",0.0,7.0,0.0,0.0,,,0.0
3171,"POLYGON ((2498300 1126000, 2498600 1126000, 2498600 1126300, 2498300 1126300, 2498300 1126000))",0.0,0.0,0.0,0.0,,,0.0
3172,"POLYGON ((2498300 1126300, 2498600 1126300, 2498600 1126600, 2498300 1126600, 2498300 1126300))",0.0,0.0,0.0,0.0,,,0.0
3173,"POLYGON ((2498300 1126600, 2498600 1126600, 2498600 1126900, 2498300 1126900, 2498300 1126600))",0.0,3.0,0.0,0.0,,,0.0
3174,"POLYGON ((2498300 1126900, 2498600 1126900, 2498600 1127200, 2498300 1127200, 2498300 1126900))",0.0,0.0,0.0,0.0,,,0.0
3175,"POLYGON ((2498300 1127200, 2498600 1127200, 2498600 1127500, 2498300 1127500, 2498300 1127200))",0.0,12.0,0.0,0.0,,,0.0
3176,"POLYGON ((2498300 1127500, 2498600 1127500, 2498600 1127800, 2498300 1127800, 2498300 1127500))",0.0,0.0,0.0,0.0,,,0.0
3199,"POLYGON ((2498600 1111000, 2498900 1111000, 2498900 1111300, 2498600 1111300, 2498600 1111000))",0.0,104.0,0.0,0.0,,,0.0
3200,"POLYGON ((2498600 1111300, 2498900 1111300, 2498900 1111600, 2498600 1111600, 2498600 1111300))",0.0,10.0,0.0,0.0,,,0.0
3201,"POLYGON ((2498600 1111600, 2498900 1111600, 2498900 1111900, 2498600 1111900, 2498600 1111600))",0.0,0.0,0.0,0.0,,,0.0
3202,"POLYGON ((2498600 1111900, 2498900 1111900, 2498900 1112200, 2498600 1112200, 2498600 1111900))",0.0,1.0,0.0,0.0,,,0.0
3203,"POLYGON ((2498600 1112200, 2498900 1112200, 2498900 1112500, 2498600 1112500, 2498600 1112200))",0.0,3.0,0.0,0.0,,,0.0
3204,"POLYGON ((2498600 1112500, 2498900 1112500, 2498900 1112800, 2498600 1112800, 2498600 1112500))",5.0,35.0,2670.0,948.7425339011381,0.12416666666666669,0.34943621494105576,331.525
3205,"POLYGON ((2498600 1112800, 2498900 1112800, 2498900 1113100, 2498600 1113100, 2498600 1112800))",1.0,11.0,261.0283828425471,72.29010365757044,0.10527777777777778,0.38014177172524405,27.480488082590373
3206,"POLYGON ((2498600 1113100, 2498900 1113100, 2498900 1113400, 2498600 1113400, 2498600 1113100))",8.0,110.0,5634.2,1833.559507570054,0.11871183925474564,0.36128455034444135,662.4367222222223
3207,"POLYGON ((2498600 1113400, 2498900 1113400, 2498900 1113700, 2498600 1113700, 2498600 1113400))",7.0,15.0,3764.2240140581143,1366.5125656830198,0.113898064350303,0.3154850413091956,431.11427323404234
3208,"POLYGON ((2498600 1113700, 2498900 1113700, 2498900 1114000, 2498600 1114000, 2498600 1113700))",14.0,34.0,12803.655985930352,3543.663844548029,0.13127482477384947,0.4777331538224056,1692.925704542361
3209,"POLYGON ((2498600 1114000, 2498900 1114000, 2498900 1114300, 2498600 1114300, 2498600 1114000))",10.0,43.0,103590.78882127277,9160.614564947124,0.1172609292312117,1.483789400644061,13592.422794854148
3210,"POLYGON ((2498600 1114300, 2498900 1114300, 2498900 1114600, 2498600 1114600, 2498600 1114300))",19.0,38.0,41349.80639099652,5400.6735004992815,0.16470513234729406,1.2619304774049653,6815.274488793403
3211,"POLYGON ((2498600 1114600, 2498900 1114600, 2498900 1114900, 2498600 1114900, 2498600 1114600))",2.0,30.0,945.9071025250531,259.4916775486413,0.12194444444444447,0.44451566694985795,115.34811611347175
3212,"POLYGON ((2498600 1114900, 2498900 1114900, 2498900 1115200, 2498600 1115200, 2498600 1114900))",5.0,16.0,50897.13001760119,18417.88404445368,0.06459458617348889,0.17992206153175472,3313.7836663309185
3213,"POLYGON ((2498600 1115200, 2498900 1115200, 2498900 1115500, 2498600 1115500, 2498600 1115200))",4.0,18.0,5888.214627074009,2142.319494465034,0.0890302009518918,0.24267787569862675,519.8935439845304
3214,"POLYGON ((2498600 1115500, 2498900 1115500, 2498900 1115800, 2498600 1115800, 2498600 1115500))",2.0,15.0,2081.6705436725783,820.1644603855392,0.16462728572198493,0.37777750214923084,309.8396811960208
3215,"POLYGON ((2498600 1115800, 2498900 1115800, 2498900 1116100, 2498600 1116100, 2498600 1115800))",6.0,31.0,42278.283614597065,5065.205902881405,0.1107113512658255,0.9705024378172932,4915.794676792946
3216,"POLYGON ((2498600 1116100, 2498900 1116100, 2498900 1116400, 2498600 1116400, 2498600 1116100))",4.0,20.0,13072.896626533948,2889.2972068905938,0.07111756495696123,0.26605727420248315,768.7185392261594
3217,"POLYGON ((2498600 1116400, 2498900 1116400, 2498900 1116700, 2498600 1116700, 2498600 1116400))",14.0,52.0,18019.897390822756,5520.430999910078,0.12548648853465497,0.3765588817842073,2078.7673242930127
3218,"POLYGON ((2498600 1116700, 2498900 1116700, 2498900 1117000, 2498600 1117000, 2498600 1116700))",16.0,69.0,46088.323469816736,5524.956215831551,0.1360903139838218,1.25011342789463,6906.821953940924
3219,"POLYGON ((2498600 1117000, 2498900 1117000, 2498900 1117300, 2498600 1117300, 2498600 1117000))",10.0,14.0,20777.030019992562,4393.481053077932,0.157147672484586,0.7885122000659345,3464.3134111104787
3220,"POLYGON ((2498600 1117300, 2498900 1117300, 2498900 1117600, 2498600 1117600, 2498600 1117300))",28.0,48.0,148728.08363730277,23557.257451798505,0.13785241243652388,0.7928690651892546,18677.820694230082
3221,"POLYGON ((2498600 1117600, 2498900 1117600, 2498900 1117900, 2498600 1117900, 2498600 1117600))",40.0,69.0,62658.24498573193,14551.73647526848,0.12500469583852528,0.5677032167974048,8261.067606998045
3222,"POLYGON ((2498600 1117900, 2498900 1117900, 2498900 1118200, 2498600 1118200, 2498600 1117900))",80.0,108.0,106226.08474126409,18855.150320462122,0.12885077225611055,0.7407875246344505,13967.6601325056
3223,"POLYGON ((2498600 1118200, 2498900 1118200, 2498900 1118500, 2498600 1118500, 2498600 1118200))",82.0,100.0,131016.47458023737,20818.053496957928,0.1369575146506881,0.8519078717458275,17735.06364848421
3224,"POLYGON ((2498600 1118500, 2498900 1118500, 2498900 1118800, 2498600 1118800, 2498600 1118500))",76.0,117.0,143353.01554961456,22184.321497253215,0.14289548297865334,0.9145448205049582,20288.556321729728
3225,"POLYGON ((2498600 1118800, 2498900 1118800, 2498900 1119100, 2498600 1119100, 2498600 1118800))",47.0,84.0,87808.89424348848,14724.30093920084,0.13836518709412646,0.8180775261239488,12045.61968624596
3226,"POLYGON ((2498600 1119100, 2498900 1119100, 2498900 1119400, 2498600 1119400, 2498600 1119100))",34.0,70.0,51755.17006355412,8045.128563312735,0.12340362324676639,0.7895466519121663,6352.004321366507
3227,"POLYGON ((2498600 1119400, 2498900 1119400, 2498900 1119700, 2498600 1119700, 2498600 1119400))",15.0,42.0,38923.831881892795,5539.427745194107,0.13659167236781383,0.9502939448456877,5264.0846441681615
3228,"POLYGON ((2498600 1119700, 2498900 1119700, 2498900 1120000, 2498600 1120000, 2498600 1119700))",38.0,93.0,52417.34736914047,10297.654783624403,0.12426458068615494,0.5980862391116903,6158.8856212084265
3229,"POLYGON ((2498600 1120000, 2498900 1120000, 2498900 1120300, 2498600 1120300, 2498600 1120000))",35.0,49.0,158972.85145850736,14145.298415857735,0.12110862906867424,1.265495409753705,17900.81021486432
3230,"POLYGON ((2498600 1120300, 2498900 1120300, 2498900 1120600, 2498600 1120600, 2498600 1120300))",20.0,46.0,34207.32187855983,4876.80254736945,0.13638631732984072,0.9315212043927849,4542.844982511391
3231,"POLYGON ((2498600 1120600, 2498900 1120600, 2498900 1120900, 2498600 1120900, 2498600 1120600))",10.0,23.0,22208.33694109714,5304.571563355366,0.12941063321297402,0.5584057671535531,2962.103353256375
3232,"POLYGON ((2498600 1120900, 2498900 1120900, 2498900 1121200, 2498600 1121200, 2498600 1120900))",46.0,60.0,43140.529195457275,16788.838369912904,0.16570078534335103,0.4045462638727788,6791.86183731222
3233,"POLYGON ((2498600 1121200, 2498900 1121200, 2498900 1121500, 2498600 1121500, 2498600 1121200))",46.0,183.0,41314.79989715284,11909.220509656776,0.13174663232307235,0.45113573707048893,5372.674972558993
3234,"POLYGON ((2498600 1121500, 2498900 1121500, 2498900 1121800, 2498600 1121800, 2498600 1121500))",18.0,111.0,20563.388809904314,5309.073590275426,0.12964994902732208,0.49145283380838045,2609.1592608380906
3235,"POLYGON ((2498600 1121800, 2498900 1121800, 2498900 1122100, 2498600 1122100, 2498600 1121800))",12.0,39.0,6024.540560993317,1219.1080005776842,0.14712113234296476,0.726738316172108,885.9724955717714
3236,"POLYGON ((2498600 1122100, 2498900 1122100, 2498900 1122400, 2498600 1122400, 2498600 1122100))",0.0,1.0,0.0,0.0,,,0.0
3237,"POLYGON ((2498600 1122400, 2498900 1122400, 2498900 1122700, 2498600 1122700, 2498600 1122400))",0.0,5.0,0.0,0.0,,,0.0
3240,"POLYGON ((2498600 1123300, 2498900 1123300, 2498900 1123600, 2498600 1123600, 2498600 1123300))",0.0,4.0,0.0,0.0,,,0.0
3241,"POLYGON ((2498600 1123600, 2498900 1123600, 2498900 1123900, 2498600 1123900, 2498600 1123600))",1.0,11.0,230.28233904388566,92.11618411789681,0.10361111111111111,0.2590186430982109,23.859809017602597
3242,"POLYGON ((2498600 1123900, 2498900 1123900, 2498900 1124200, 2498600 1124200, 2498600 1123900))",1.0,14.0,318.0071118582754,127.20733074174186,0.10361111111111113,0.25901864309821093,32.949070200871304
3243,"POLYGON ((2498600 1124200, 2498900 1124200, 2498900 1124500, 2498600 1124500, 2498600 1124200))",0.0,29.0,0.0,0.0,,,0.0
3244,"POLYGON ((2498600 1124500, 2498900 1124500, 2498900 1124800, 2498600 1124800, 2498600 1124500))",1.0,17.0,538.4735465867101,389.9098559868184,0.09305555555555556,0.1285116399604185,50.10795502959663
3245,"POLYGON ((2498600 1124800, 2498900 1124800, 2498900 1125100, 2498600 1125100, 2498600 1124800))",1.0,50.0,150.52645341307576,108.9965294386988,0.09305555555555556,0.1285116399604185,14.007322748161215
3246,"POLYGON ((2498600 1125100, 2498900 1125100, 2498900 1125400, 2498600 1125400, 2498600 1125100))",14.0,106.0,8173.129421433732,4136.1061547353,0.10657832099911864,0.21204054078788626,877.0221858061778
3247,"POLYGON ((2498600 1125400, 2498900 1125400, 2498900 1125700, 2498600 1125700, 2498600 1125400))",1.0,7.0,3.4705785673761143,1.1544523773414705,0.12055555555555555,0.36242077672596407,0.4183975272892315
3248,"POLYGON ((2498600 1125700, 2498900 1125700, 2498900 1126000, 2498600 1126000, 2498600 1125700))",0.0,0.0,0.0,0.0,,,0.0
3249,"POLYGON ((2498600 1126000, 2498900 1126000, 2498900 1126300, 2498600 1126300, 2498600 1126000))",0.0,0.0,0.0,0.0,,,0.0
3250,"POLYGON ((2498600 1126300, 2498900 1126300, 2498900 1126600, 2498600 1126600, 2498600 1126300))",0.0,0.0,0.0,0.0,,,0.0
3251,"POLYGON ((2498600 1126600, 2498900 1126600, 2498900 1126900, 2498600 1126900, 2498600 1126600))",0.0,0.0,0.0,0.0,,,0.0
3252,"POLYGON ((2498600 1126900, 2498900 1126900, 2498900 1127200, 2498600 1127200, 2498600 1126900))",0.0,1.0,0.0,0.0,,,0.0
3253,"POLYGON ((2498600 1127200, 2498900 1127200, 2498900 1127500, 2498600 1127500, 2498600 1127200))",0.0,0.0,0.0,0.0,,,0.0
3254,"POLYGON ((2498600 1127500, 2498900 1127500, 2498900 1127800, 2498600 1127800, 2498600 1127500))",0.0,0.0,0.0,0.0,,,0.0
3255,"POLYGON ((2498600 1127800, 2498900 1127800, 2498900 1128100, 2498600 1128100, 2498600 1127800))",0.0,0.0,0.0,0.0,,,0.0
3256,"POLYGON ((2498600 1128100, 2498900 1128100, 2498900 1128400, 2498600 1128400, 2498600 1128100))",0.0,0.0,0.0,0.0,,,0.0
3257,"POLYGON ((2498600 1128400, 2498900 1128400, 2498900 1128700, 2498600 1128700, 2498600 1128400))",0.0,0.0,0.0,0.0,,,0.0
3258,"POLYGON ((2498600 1128700, 2498900 1128700, 2498900 1129000, 2498600 1129000, 2498600 1128700))",0.0,0.0,0.0,0.0,,,0.0
3259,"POLYGON ((2498600 1129000, 2498900 1129000, 2498900 1129300, 2498600 1129300, 2498600 1129000))",0.0,0.0,0.0,0.0,,,0.0
3260,"POLYGON ((2498600 1129300, 2498900 1129300, 2498900 1129600, 2498600 1129600, 2498600 1129300))",0.0,0.0,0.0,0.0,,,0.0
3261,"POLYGON ((2498600 1129600, 2498900 1129600, 2498900 1129900, 2498600 1129900, 2498600 1129600))",0.0,1.0,0.0,0.0,,,0.0
3277,"POLYGON ((2498900 1111000, 2499200 1111000, 2499200 1111300, 2498900 1111300, 2498900 1111000))",2.0,57.0,603.0,248.15117016129514,0.18075403665912076,0.4404859789299518,109.30711111111113
3278,"POLYGON ((2498900 1111300, 2499200 1111300, 2499200 1111600, 2498900 1111600, 2498900 1111300))",0.0,0.0,0.0,0.0,,,0.0
3279,"POLYGON ((2498900 1111600, 2499200 1111600, 2499200 1111900, 2498900 1111900, 2498900 1111600))",0.0,7.0,0.0,0.0,,,0.0
3280,"POLYGON ((2498900 1111900, 2499200 1111900, 2499200 1112200, 2498900 1112200, 2498900 1111900))",0.0,13.0,0.0,0.0,,,0.0
3281,"POLYGON ((2498900 1112200, 2499200 1112200, 2499200 1112500, 2498900 1112500, 2498900 1112200))",0.0,3.0,0.0,0.0,,,0.0
3282,"POLYGON ((2498900 1112500, 2499200 1112500, 2499200 1112800, 2498900 1112800, 2498900 1112500))",0.0,11.0,0.0,0.0,,,0.0
3283,"POLYGON ((2498900 1112800, 2499200 1112800, 2499200 1113100, 2498900 1113100, 2498900 1112800))",0.0,6.0,0.0,0.0,,,0.0
3284,"POLYGON ((2498900 1113100, 2499200 1113100, 2499200 1113400, 2498900 1113400, 2498900 1113100))",0.0,4.0,0.0,0.0,,,0.0
3285,"POLYGON ((2498900 1113400, 2499200 1113400, 2499200 1113700, 2498900 1113700, 2498900 1113400))",2.0,29.0,1093.4,561.3172172306746,0.1352084908271401,0.27501225042180166,154.36911111111112
3286,"POLYGON ((2498900 1113700, 2499200 1113700, 2499200 1114000, 2498900 1114000, 2498900 1113700))",3.0,35.0,7212.266643927345,1127.7839111313992,0.05231190220341438,0.3339690117644377,376.6448782843859
3287,"POLYGON ((2498900 1114000, 2499200 1114000, 2499200 1114300, 2498900 1114300, 2498900 1114000))",12.0,68.0,71172.43361127694,7518.4816647333955,0.11367252472544219,1.1400085550011325,8571.133418415227
3288,"POLYGON ((2498900 1114300, 2499200 1114300, 2499200 1114600, 2498900 1114600, 2498900 1114300))",3.0,61.0,42721.246391367735,16771.205943848443,0.08672331179141561,0.22037289384982445,3695.9191871972575
3289,"POLYGON ((2498900 1114600, 2499200 1114600, 2499200 1114900, 2498900 1114900, 2498900 1114600))",8.0,47.0,15830.078535370412,7549.179716598097,0.10850055120741847,0.23323042066501978,1760.698360978009
3290,"POLYGON ((2498900 1114900, 2499200 1114900, 2499200 1115200, 2498900 1115200, 2498900 1114900))",8.0,31.0,8515.52174725217,12385.93382346008,0.12244562930118044,0.06495438206315124,804.5206777779337
3291,"POLYGON ((2498900 1115200, 2499200 1115200, 2499200 1115500, 2498900 1115500, 2498900 1115200))",9.0,41.0,17069.026549155053,11627.448353505384,0.12214016667314347,0.17366416700427398,2019.2711326967296
3292,"POLYGON ((2498900 1115500, 2499200 1115500, 2499200 1115800, 2498900 1115800, 2498900 1115500))",8.0,34.0,41169.580164601786,8450.30591991376,0.24955899712958896,0.8016561703009419,6774.239881629443
3293,"POLYGON ((2498900 1115800, 2499200 1115800, 2499200 1116100, 2498900 1116100, 2498900 1115800))",15.0,53.0,104686.82867541653,19953.687145724733,0.06139010845340942,0.30692517130600383,6124.2888453879705
3294,"POLYGON ((2498900 1116100, 2499200 1116100, 2499200 1116400, 2498900 1116400, 2498900 1116100))",20.0,36.0,80216.77606927133,34910.83437061166,0.103661407784995,0.1832633656724482,6397.877005191677
3295,"POLYGON ((2498900 1116400, 2499200 1116400, 2499200 1116700, 2498900 1116700, 2498900 1116400))",33.0,54.0,99527.17107216231,31331.003903686567,0.12598624116685112,0.4142244259000963,12978.067104878244
3296,"POLYGON ((2498900 1116700, 2499200 1116700, 2499200 1117000, 2498900 1117000, 2498900 1116700))",12.0,29.0,47514.011520357504,14443.288234687054,0.09649362111251494,0.3524892312158688,5091.103566074043
3297,"POLYGON ((2498900 1117000, 2499200 1117000, 2499200 1117300, 2498900 1117300, 2498900 1117000))",34.0,50.0,61560.212082103906,15687.613742539708,0.18651822484732763,0.6388634505943999,10022.243047151043
3298,"POLYGON ((2498900 1117300, 2499200 1117300, 2499200 1117600, 2498900 1117600, 2498900 1117300))",105.0,153.0,198569.05742058076,34531.45855213119,0.1379951261423095,0.7586602327711995,26197.64438308888
3299,"POLYGON ((2498900 1117600, 2499200 1117600, 2499200 1117900, 2498900 1117900, 2498900 1117600))",46.0,65.0,57710.6204388455,10313.042618377633,0.13085814316448582,0.7463305532526663,7696.938803092105
3300,"POLYGON ((2498900 1117900, 2499200 1117900, 2499200 1118200, 2498900 1118200, 2498900 1117900))",109.0,166.0,152815.88383181597,24868.27455442129,0.1333053868284728,0.8133025403821045,20225.430870030483
3301,"POLYGON ((2498900 1118200, 2499200 1118200, 2499200 1118500, 2498900 1118500, 2498900 1118200))",41.0,79.0,89982.51895593636,13453.50228485799,0.15235558025888962,1.0109244390300545,13600.47425030962
3302,"POLYGON ((2498900 1118500, 2499200 1118500, 2499200 1118800, 2498900 1118800, 2498900 1118500))",95.0,139.0,155666.9752336823,26928.702378469032,0.14334429555594075,0.8498129186331153,22884.35916324928
3303,"POLYGON ((2498900 1118800, 2499200 1118800, 2499200 1119100, 2498900 1119100, 2498900 1118800))",85.0,163.0,149377.98286333197,21150.10589044841,0.14082954616870813,0.9827062427811317,20784.34109402564
3304,"POLYGON ((2498900 1119100, 2499200 1119100, 2499200 1119400, 2498900 1119400, 2498900 1119100))",35.0,71.0,52980.916933630964,8676.681938426524,0.12413526418938416,0.7204957022244809,6251.512046205088
3305,"POLYGON ((2498900 1119400, 2499200 1119400, 2499200 1119700, 2498900 1119700, 2498900 1119400))",34.0,89.0,41295.58304748154,7328.3197863683035,0.12066377693072164,0.6557706114283348,4805.696747049106
3306,"POLYGON ((2498900 1119700, 2499200 1119700, 2499200 1120000, 2498900 1120000, 2498900 1119700))",35.0,68.0,72974.16472927658,9922.286744007633,0.12969782986352069,0.9460931386487869,9387.407408211435
3307,"POLYGON ((2498900 1120000, 2499200 1120000, 2499200 1120300, 2498900 1120300, 2498900 1120000))",39.0,53.0,76896.02462504624,12233.734941430845,0.14543180708515518,0.9058537688688002,11081.974904037063
3308,"POLYGON ((2498900 1120300, 2499200 1120300, 2499200 1120600, 2498900 1120600, 2498900 1120300))",8.0,22.0,15313.2438582232,2003.4206763366444,0.16534528774057794,1.160976977982407,2325.9252824407877
3309,"POLYGON ((2498900 1120600, 2499200 1120600, 2499200 1120900, 2498900 1120900, 2498900 1120600))",5.0,25.0,43160.64567945117,12469.002486932042,0.09499355382744823,0.3259629107696536,4064.432345034418
3310,"POLYGON ((2498900 1120900, 2499200 1120900, 2499200 1121200, 2498900 1121200, 2498900 1120900))",8.0,52.0,5384.84072590591,1347.9853414445279,0.17641745481112417,0.6793233358018526,915.717898762096
3311,"POLYGON ((2498900 1121200, 2499200 1121200, 2499200 1121500, 2498900 1121500, 2498900 1121200))",0.0,127.0,0.0,0.0,,,0.0
3312,"POLYGON ((2498900 1121500, 2499200 1121500, 2499200 1121800, 2498900 1121800, 2498900 1121500))",0.0,45.0,0.0,0.0,,,0.0
3313,"POLYGON ((2498900 1121800, 2499200 1121800, 2499200 1122100, 2498900 1122100, 2498900 1121800))",2.0,38.0,823.74,404.4451564824397,0.3229197403317159,0.7150349362119828,289.1924166666667
3314,"POLYGON ((2498900 1122100, 2499200 1122100, 2499200 1122400, 2498900 1122400, 2498900 1122100))",2.0,141.0,700.5502964115042,231.33532332154294,0.11003323283799357,0.33400855827644343,77.26797782104346
3315,"POLYGON ((2498900 1122400, 2499200 1122400, 2499200 1122700, 2498900 1122700, 2498900 1122400))",0.0,60.0,0.0,0.0,,,0.0
3316,"POLYGON ((2498900 1122700, 2499200 1122700, 2499200 1123000, 2498900 1123000, 2498900 1122700))",0.0,4.0,0.0,0.0,,,0.0
3317,"POLYGON ((2498900 1123000, 2499200 1123000, 2499200 1123300, 2498900 1123300, 2498900 1123000))",0.0,2.0,0.0,0.0,,,0.0
3318,"POLYGON ((2498900 1123300, 2499200 1123300, 2499200 1123600, 2498900 1123600, 2498900 1123300))",0.0,6.0,0.0,0.0,,,0.0
3319,"POLYGON ((2498900 1123600, 2499200 1123600, 2499200 1123900, 2498900 1123900, 2498900 1123600))",2.0,7.0,1568.4270675212244,701.1854233125111,0.10225346174624414,0.22873102423297761,160.38286005150465
3320,"POLYGON ((2498900 1123900, 2499200 1123900, 2499200 1124200, 2498900 1124200, 2498900 1123900))",1.0,1.0,23.783481576134008,9.513728134463019,0.10361111111111113,0.25901864309821093,2.4642329521938846
3321,"POLYGON ((2498900 1124200, 2499200 1124200, 2499200 1124500, 2498900 1124500, 2498900 1124200))",0.0,0.0,0.0,0.0,,,0.0
3322,"POLYGON ((2498900 1124500, 2499200 1124500, 2499200 1124800, 2498900 1124800, 2498900 1124500))",16.0,43.0,6281.125165696114,2228.8319193875786,0.13015548598725582,0.3544249691019574,789.9536841623991
3323,"POLYGON ((2498900 1124800, 2499200 1124800, 2499200 1125100, 2498900 1125100, 2498900 1124800))",5.0,8.0,1021.4748343081872,344.37689321609633,0.1475,0.4375076871545902,150.66753806045762
3324,"POLYGON ((2498900 1125100, 2499200 1125100, 2499200 1125400, 2498900 1125400, 2498900 1125100))",23.0,132.0,9464.646410716558,3069.5937939062715,0.128139759492361,0.39221847323739073,1203.9513913048877
3325,"POLYGON ((2498900 1125400, 2499200 1125400, 2499200 1125700, 2498900 1125700, 2498900 1125400))",4.0,27.0,2692.753589283142,933.6531075687072,0.1425,0.4109849615046776,383.71738647284775
3326,"POLYGON ((2498900 1125700, 2499200 1125700, 2499200 1126000, 2498900 1126000, 2498900 1125700))",0.0,0.0,0.0,0.0,,,0.0
3327,"POLYGON ((2498900 1126000, 2499200 1126000, 2499200 1126300, 2498900 1126300, 2498900 1126000))",0.0,0.0,0.0,0.0,,,0.0
3328,"POLYGON ((2498900 1126300, 2499200 1126300, 2499200 1126600, 2498900 1126600, 2498900 1126300))",0.0,1.0,0.0,0.0,,,0.0
3329,"POLYGON ((2498900 1126600, 2499200 1126600, 2499200 1126900, 2498900 1126900, 2498900 1126600))",0.0,30.0,0.0,0.0,,,0.0
3330,"POLYGON ((2498900 1126900, 2499200 1126900, 2499200 1127200, 2498900 1127200, 2498900 1126900))",0.0,0.0,0.0,0.0,,,0.0
3331,"POLYGON ((2498900 1127200, 2499200 1127200, 2499200 1127500, 2498900 1127500, 2498900 1127200))",0.0,0.0,0.0,0.0,,,0.0
3332,"POLYGON ((2498900 1127500, 2499200 1127500, 2499200 1127800, 2498900 1127800, 2498900 1127500))",0.0,0.0,0.0,0.0,,,0.0
3333,"POLYGON ((2498900 1127800, 2499200 1127800, 2499200 1128100, 2498900 1128100, 2498900 1127800))",0.0,0.0,0.0,0.0,,,0.0
3334,"POLYGON ((2498900 1128100, 2499200 1128100, 2499200 1128400, 2498900 1128400, 2498900 1128100))",0.0,0.0,0.0,0.0,,,0.0
3335,"POLYGON ((2498900 1128400, 2499200 1128400, 2499200 1128700, 2498900 1128700, 2498900 1128400))",0.0,0.0,0.0,0.0,,,0.0
3336,"POLYGON ((2498900 1128700, 2499200 1128700, 2499200 1129000, 2498900 1129000, 2498900 1128700))",0.0,0.0,0.0,0.0,,,0.0
3337,"POLYGON ((2498900 1129000, 2499200 1129000, 2499200 1129300, 2498900 1129300, 2498900 1129000))",0.0,0.0,0.0,0.0,,,0.0
3338,"POLYGON ((2498900 1129300, 2499200 1129300, 2499200 1129600, 2498900 1129600, 2498900 1129300))",0.0,0.0,0.0,0.0,,,0.0
